Timestamp,Actor,Target,Spell,White Damage,White Crit,Yellow Damage,Yellow Crit,Buffer Income,Expected Buffer,Observed Tick,Expected Tick,Metric,Value
5/13 15:56:33.248,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,-4.263256414560601e-14,45.0,45.22499999999999,,
5/13 15:56:33.248,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,4.263256414560601e-14,46.0,45.225,,
5/13 15:56:33.381,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Death and Decay,118.0,0,1138.0,1,271.35,11939.400000000005,,,,
5/13 15:56:33.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:56:33.626,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,Claw,118.0,0,470.0,nil,,,,,,
5/13 15:56:33.762,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,319.0,nil,1.0,,,,,,,
5/13 15:56:33.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:56:34.114,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,190.0,nil,0,-1.7053025658242404e-13,190.0,189.94500000000002,,
5/13 15:56:34.398,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Death and Decay,118.0,0,544.0,nil,,,,,,
5/13 15:56:35.108,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,331.0,nil,1.0,,,,,,,
5/13 15:56:35.229,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Wandering Plague,118.0,0,1.0,nil,,,,,,
5/13 15:56:35.371,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Death and Decay,118.0,0,544.0,nil,,,,,,
5/13 15:56:35.917,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,Claw,118.0,0,488.0,nil,,,,,,
5/13 15:56:36.330,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Death and Decay,118.0,0,545.0,nil,,,,,,
5/13 15:56:36.593,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 15:56:36.593,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,314.0,nil,1.0,,,,,,,
5/13 15:56:37.398,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Death and Decay,118.0,0,518.0,nil,,,,,,
5/13 15:56:38.036,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,328.0,nil,1.0,,,,,,,
5/13 15:56:38.159,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,271.34999999999985,,,,
5/13 15:56:38.825,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2448.0,1,434.16,705.5099999999999,,,,
5/13 15:56:39.447,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,Melee OH Crit,663.0,1,1.0,,271.35,12210.750000000005,,,,
5/13 15:56:39.790,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,117.0,nil,0,587.925,117.0,117.58499999999998,,
5/13 15:56:40.680,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,859.275,,,,
5/13 15:56:40.892,Pet-0-4908-571-77-26125-010025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,324.0,nil,1.0,,,,,,,
5/13 15:56:41.710,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,143.0,nil,0,716.0625,143.0,143.2125,,
5/13 15:56:41.902,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,1150.2225,,,,
5/13 15:56:42.415,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1371.0,1,434.16,1584.3825000000002,,,,
5/13 15:56:42.415,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 15:56:42.415,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 15:56:42.415,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,856.0,1,271.35,1855.7325,,,,
5/13 15:56:42.415,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:56:42.415,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:56:43.202,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,268.0,nil,1.0,,,,,,,
5/13 15:56:43.453,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,309.0,nil,0,1546.4437500000001,309.0,309.28875,,
5/13 15:56:44.427,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,309.0,nil,0,1237.1550000000002,309.0,309.28875,,
5/13 15:56:44.427,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,451.0,nil,1.0,,,,,,,
5/13 15:56:44.969,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1078.0,nil,,,,,,
5/13 15:56:45.380,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,309.0,nil,0,927.8662500000003,309.0,309.28875,,
5/13 15:56:45.641,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 15:56:46.460,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,309.0,nil,0,618.5775000000003,309.0,309.28875,,
5/13 15:56:47.238,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,427.0,nil,1.0,,,,,,,
5/13 15:56:47.442,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,309.0,nil,0,309.28875000000033,309.0,309.28875,,
5/13 15:56:48.444,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,309.0,nil,0,3.410605131648481e-13,309.0,309.28875,,
5/13 15:56:48.879,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,271.35000000000036,,,,
5/13 15:56:49.360,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,705.5100000000004,,,,
5/13 15:56:50.394,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,118.0,nil,0,587.9250000000004,118.0,117.58500000000008,,
5/13 15:56:51.313,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,118.0,nil,0,470.3400000000003,118.0,117.58500000000008,,
5/13 15:56:52.323,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,117.0,nil,0,352.7550000000002,117.0,117.58500000000008,,
5/13 15:56:53.352,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,117.0,nil,0,235.17000000000013,117.0,117.58500000000008,,
5/13 15:56:54.390,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,118.0,nil,0,117.58500000000005,118.0,117.58500000000008,,
5/13 15:56:55.381,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,117.0,nil,0,-2.842170943040401e-14,117.0,117.58500000000008,,
5/13 15:56:55.787,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,419.0,nil,1.0,,,,,,,
5/13 15:56:58.949,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,434.15999999999997,,,,
5/13 15:56:59.432,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1730.0,1,434.16,868.3199999999999,,,,
5/13 15:56:59.432,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,762.0,nil,,,,,,
5/13 15:56:59.432,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 15:56:59.432,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 15:56:59.432,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1082.0,1,271.35,271.34999999999997,,,,
5/13 15:57:00.218,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,355.0,nil,1.0,,,,,,,
5/13 15:57:00.492,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,145.0,nil,0,723.5999999999999,145.0,144.72,,
5/13 15:57:00.492,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,226.12499999999997,45.0,45.224999999999994,,
5/13 15:57:01.441,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,144.0,nil,0,578.8799999999999,144.0,144.72,,
5/13 15:57:01.441,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.89999999999998,45.0,45.224999999999994,,
5/13 15:57:01.441,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,569.0,nil,1.0,,,,,,,
5/13 15:57:02.044,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,3092.0,1,434.16,1013.04,,,,
5/13 15:57:02.490,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,135.67499999999998,45.0,45.224999999999994,,
5/13 15:57:02.743,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,731.0,1,1.0,,271.35,1284.3899999999999,,,,
5/13 15:57:03.489,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,90.44999999999999,45.0,45.224999999999994,,
5/13 15:57:03.776,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,1070.3249999999998,214.0,214.06499999999997,,
5/13 15:57:03.962,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,569.0,nil,1.0,,,,,,,
5/13 15:57:04.476,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,45.224999999999994,45.0,45.224999999999994,,
5/13 15:57:04.786,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,856.2599999999999,214.0,214.06499999999997,,
5/13 15:57:05.249,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,355.0,nil,1.0,,,,,,,
5/13 15:57:05.482,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,0.0,45.0,45.224999999999994,,
5/13 15:57:05.763,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,642.1949999999999,214.0,214.06499999999997,,
5/13 15:57:06.068,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1361.0,nil,,,,,,
5/13 15:57:06.534,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,568.0,nil,1.0,,,,,,,
5/13 15:57:06.750,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,214.0,nil,0,428.13,214.0,214.06499999999997,,
5/13 15:57:07.508,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,762.0,nil,,,,,,
5/13 15:57:07.508,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,763.0,nil,,,,,,
5/13 15:57:07.508,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1730.0,1,434.16,434.16,,,,
5/13 15:57:07.508,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1082.0,1,271.35,699.48,,,,
5/13 15:57:07.508,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1082.0,1,271.35,271.3500000000001,,,,
5/13 15:57:08.004,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,732.0,1,1.0,,271.35,970.83,,,,
5/13 15:57:08.606,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,226.12500000000006,46.0,45.225000000000016,,
5/13 15:57:08.641,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,361.8,72.0,72.36,,
5/13 15:57:08.993,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,162.0,nil,0,809.0250000000001,162.0,161.805,,
5/13 15:57:09.260,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,1243.1850000000002,,,,
5/13 15:57:09.527,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,289.44,73.0,72.36,,
5/13 15:57:09.527,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225000000000016,,
5/13 15:57:10.073,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:57:10.238,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,207.0,nil,0,1035.9875000000002,207.0,207.19750000000002,,
5/13 15:57:10.464,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,1307.3375,,,,
5/13 15:57:10.604,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,217.07999999999998,72.0,72.36,,
5/13 15:57:10.604,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,135.675,46.0,45.225000000000016,,
5/13 15:57:11.547,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,218.0,nil,0,1089.4479166666667,218.0,217.88958333333335,,
5/13 15:57:11.547,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,90.44999999999999,45.0,45.225000000000016,,
5/13 15:57:11.547,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,144.71999999999997,72.0,72.36,,
5/13 15:57:12.551,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,218.0,nil,0,871.5583333333334,218.0,217.88958333333335,,
5/13 15:57:12.551,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,72.35999999999997,72.0,72.36,,
5/13 15:57:12.551,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,45.22499999999997,45.0,45.225000000000016,,
5/13 15:57:13.048,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,268.0,nil,1.0,,,,,,,
5/13 15:57:13.572,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,217.0,nil,0,653.66875,217.0,217.88958333333335,,
5/13 15:57:13.572,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,-4.263256414560601e-14,45.0,45.225000000000016,,
5/13 15:57:13.572,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,-2.842170943040401e-14,72.0,72.36,,
5/13 15:57:14.076,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1087.8287500000001,,,,
5/13 15:57:14.305,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1521.9887500000002,,,,
5/13 15:57:15.334,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,254.0,nil,0,1268.3239583333334,254.0,253.6647916666667,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,1539.6739583333333,,,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1372.0,1,434.16,1973.8339583333334,,,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1372.0,1,434.16,434.15999999999997,,,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,378.0,nil,,,,,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 15:57:15.570,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,857.0,1,271.35,271.35,,,,
5/13 15:57:16.626,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,226.12500000000003,45.0,45.225,,
5/13 15:57:16.626,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,361.79999999999995,72.0,72.36,,
5/13 15:57:16.626,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,329.0,nil,0,1644.8616319444445,329.0,328.9723263888889,,
5/13 15:57:16.794,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,449.0,nil,1.0,,,,,,,
5/13 15:57:17.565,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225,,
5/13 15:57:17.565,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,289.43999999999994,72.0,72.36,,
5/13 15:57:17.565,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,329.0,nil,0,1315.8893055555557,329.0,328.9723263888889,,
5/13 15:57:18.014,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 15:57:18.014,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,1587.2393055555558,,,,
5/13 15:57:18.622,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,217.07999999999993,73.0,72.36,,
5/13 15:57:18.622,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,135.67500000000004,45.0,45.225,,
5/13 15:57:19.113,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,265.0,nil,0,1322.6994212962966,265.0,264.5398842592593,,
5/13 15:57:19.345,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,449.0,nil,1.0,,,,,,,
5/13 15:57:19.625,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,144.7199999999999,72.0,72.36,,
5/13 15:57:19.625,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,90.45000000000005,45.0,45.225,,
5/13 15:57:20.042,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,264.0,nil,0,1058.1595370370374,264.0,264.5398842592593,,
5/13 15:57:20.611,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 15:57:20.611,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,45.225000000000044,45.0,45.225,,
5/13 15:57:20.611,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,72.35999999999991,72.0,72.36,,
5/13 15:57:21.117,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,264.0,nil,0,793.6196527777781,264.0,264.5398842592593,,
5/13 15:57:21.601,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,-8.526512829121202e-14,72.0,72.36,,
5/13 15:57:21.601,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,4.263256414560601e-14,45.0,45.225,,
5/13 15:57:22.067,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,1227.7796527777782,,,,
5/13 15:57:23.043,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,205.0,nil,0,1023.1497106481485,205.0,204.6299421296297,,
5/13 15:57:23.146,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 15:57:24.075,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,204.0,nil,0,818.5197685185187,204.0,204.6299421296297,,
5/13 15:57:24.390,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1252.6797685185188,,,,
5/13 15:57:24.845,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 15:57:24.845,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 15:57:24.845,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 15:57:24.845,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,857.0,1,271.35,1524.0297685185187,,,,
5/13 15:57:24.845,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,855.0,1,271.35,271.3499999999999,,,,
5/13 15:57:24.845,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,856.0,1,271.35,271.3500000000001,,,,
5/13 15:57:25.697,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,580.0,1,1.0,,271.35,1795.3797685185186,,,,
5/13 15:57:25.838,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,226.12500000000006,45.0,45.225000000000016,,
5/13 15:57:25.838,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,226.12499999999991,45.0,45.22499999999999,,
5/13 15:57:26.353,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1078.0,nil,,,,,,
5/13 15:57:26.736,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,299.0,nil,0,1496.1498070987655,299.0,299.2299614197531,,
5/13 15:57:26.869,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225000000000016,,
5/13 15:57:26.869,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,180.89999999999992,45.0,45.22499999999999,,
5/13 15:57:26.869,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1930.3098070987655,,,,
5/13 15:57:27.881,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,135.675,45.0,45.225000000000016,,
5/13 15:57:27.881,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,135.67499999999993,46.0,45.22499999999999,,
5/13 15:57:27.989,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,322.0,nil,0,1608.591505915638,322.0,321.7183011831276,,
5/13 15:57:28.221,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,262.0,nil,1.0,,,,,,,
5/13 15:57:28.876,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,90.44999999999993,46.0,45.22499999999999,,
5/13 15:57:28.876,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,90.44999999999999,45.0,45.225000000000016,,
5/13 15:57:28.987,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,322.0,nil,0,1286.8732047325104,322.0,321.7183011831276,,
